"X.median_R_mean.lag_we","X.median_R_mean.lag1_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
0.0383493589743548,0.144322344322345,-2.05070759455099e-14,1.79633987326606e-11,-3.83011164281013e-09,2.32665675697946e-16,-0.430860805860807,0.0432692307692337,7.11428185530788e-16,-0.409340659340661,9.33501479219961e-16,5.37990092283204e-15,0.0535774383688776,2.8308495709004e-15,5.3884311868684,-0.115303425906112,2.98223031102502,-0.053571428571428,1.16517475170995e-13,0,1.08571428571429,1
0.168404304029304,0.142619047619052,-4.29586723840505e-15,5.75981817341077e-12,-1.80731993678956e-09,-4.30860962569895e-16,0.11858974358974,-0.220467032967033,1.36863493505311e-15,0.288461538461535,4.3219599850003e-15,1.55041244167599e-14,-0.0214500301746381,2.8219124011323e-15,-31.2247264887889,-0.108159458762135,0.484166291710974,-0.0535714285714281,8.95850637136257e-14,0,0.834285714285714,1
0.155272435897435,0.00377289377289196,-6.35274373232908e-14,3.06251143716588e-11,3.94419946755779e-09,3.88417141923975e-16,0.35485347985344,-0.220467032967037,6.54436504891381e-16,0.541208791208795,-2.03620747229189e-15,8.08285460347075e-16,-0.0410846172271198,3.5603176006796e-15,-16.4615979506607,0.444383553780834,3.01412383416868,-0.015109890109889,6.48394785169503e-13,0,0.648571428571429,1
0.153569139194142,-0.151666666666667,5.99384260326218e-15,2.78225394507045e-12,-1.82874214589034e-09,8.42721521382925e-16,0.354853479853488,-0.220467032967032,3.99949717410453e-16,0.54120879120879,1.29011716742457e-17,-2.07634307560476e-15,0.0114960119658138,1.99633875100805e-15,39.1864706474081,0.0110094279067498,0.200516191810834,-0.0151098901098896,3.0632109828856e-15,0,0.744285714285714,1
0.0147229853479833,-0.126336996336997,-3.70663030250063e-15,-5.56568805302865e-12,-3.79125572318531e-09,5.30434379013696e-16,0.354853479853477,-0.220467032967034,5.08724564545049e-16,0.502747252747254,-1.76901194471987e-16,3.7270606991203e-15,0.00763454088411009,2.37422608269831e-15,-13.7126802017426,0.637122481519801,2.45071973826439,-0.0151098901098896,1.54142172205722e-13,0,0.932857142857143,1
-0.140716575091576,-0.0694139194139191,-1.81678786799615e-15,3.27999217993182e-12,-5.8870272029811e-09,-9.55595832601653e-17,0.349358974358976,-0.220467032967033,1.06989451814087e-15,0.480769230769231,2.03943396082903e-15,1.10445234083767e-14,-0.000506162234801851,2.1637731557146e-15,-11.2969542610165,0.206949380811001,-1.09398696376374,-0.0151098901098896,7.47618166418841e-14,0,0.921428571428571,1
-0.115386904761906,-0.0810622710622725,-5.35201810048688e-15,-1.69300686729577e-11,-2.79232831864469e-09,4.46709427948764e-16,0.305402930402934,-0.220467032967033,4.82355071168362e-16,0.425824175824176,-2.29650105476953e-15,-5.35269451458788e-16,0.0685324142695849,2.88571077316882e-15,30.6222515331886,0.114656614053929,-0.573971820177086,-0.0151098901098895,3.73405189495372e-14,0,0.908571428571429,1
-0.0584638278388287,0.00163003663003665,-6.00569505023084e-15,5.58128262391924e-12,-3.37826908280434e-09,2.65403677477497e-16,0.338369963369962,-0.220467032967033,8.85659285603798e-16,0.211538461538458,-7.23423068233331e-17,3.58834793537347e-15,-0.0414699853965474,2.75325799420395e-15,-48.7624595890222,0.621744942392258,4.46282513286985,-0.0151098901098894,1.09589630665777e-13,0,1.01428571428571,1
-0.146426282051279,-0.211831501831501,-2.15143465904331e-14,-6.0359177568162e-12,3.87885484507954e-10,-1.13703901439125e-14,-0.224358974358987,-0.00618131868133061,-1.74698701663845e-14,-0.0975274725274854,-1.41348631010803e-15,-6.32730221737209e-14,-0.00163822554065704,-4.44169857025179e-14,23.9119049353422,-0.209811464164128,-0.968495722201046,0.00869963369963298,-8.73829402427359e-14,0,1.07142857142857,0
-0.385217490842493,0.0863553113553106,4.83162804247054e-15,-1.9084917123969e-12,1.47455018296201e-10,1.16732928387007e-15,-0.279304029304026,-0.00618131868131841,-4.28622509842321e-16,-0.0975274725274718,-1.05678226909003e-14,-1.01178876443009e-14,-0.00974619665616559,1.49288607542568e-15,-5.296553273116,-0.421033159135877,0.253779918824547,0.00869963369963368,-2.7481898200402e-14,0,1,0
